Indicator,Year,Geography,FIPS,Cases,Rate per 100000
Gonorrhea,2009,Utah,49,341,12.3
Gonorrhea,2010,Utah,49,310,11.2
Gonorrhea,2011,Utah,49,277,9.8
Gonorrhea,2012,Utah,49,479,16.8
Gonorrhea,2013,Utah,49,951,32.8
Gonorrhea,2014,Utah,49,"1,441",49.1
Gonorrhea,2015,Utah,49,"1,562",52.4
Gonorrhea,2016,Utah,49,"2,100",69
Gonorrhea,2017,Utah,49,"2,543",82
Gonorrhea,2018,Utah,49,"2,895",91.8
Gonorrhea,2019,Utah,49,"2,886",90
Gonorrhea,2020 (COVID-19 Pandemic),Utah,49,"3,112",94.8
Gonorrhea,2021,Utah,49,"3,621",108.5
Primary and Secondary Syphilis,2000,Utah,49,2,0.1
Primary and Secondary Syphilis,2001,Utah,49,11,0.5
Primary and Secondary Syphilis,2002,Utah,49,7,0.3
Primary and Secondary Syphilis,2003,Utah,49,14,0.6
Primary and Secondary Syphilis,2004,Utah,49,13,0.5
Primary and Secondary Syphilis,2005,Utah,49,10,0.4
Primary and Secondary Syphilis,2006,Utah,49,21,0.8
Primary and Secondary Syphilis,2007,Utah,49,20,0.8
Primary and Secondary Syphilis,2008,Utah,49,25,0.9
Primary and Secondary Syphilis,2009,Utah,49,31,1.1
Primary and Secondary Syphilis,2010,Utah,49,65,2.3
Primary and Secondary Syphilis,2011,Utah,49,14,0.5
Primary and Secondary Syphilis,2012,Utah,49,42,1.5
Primary and Secondary Syphilis,2013,Utah,49,74,2.6
Primary and Secondary Syphilis,2014,Utah,49,47,1.6
Primary and Secondary Syphilis,2015,Utah,49,65,2.2
Primary and Secondary Syphilis,2016,Utah,49,92,3
Primary and Secondary Syphilis,2017,Utah,49,117,3.8
Primary and Secondary Syphilis,2018,Utah,49,169,5.4
Primary and Secondary Syphilis,2019,Utah,49,138,4.3
Primary and Secondary Syphilis,2020 (COVID-19 Pandemic),Utah,49,131,4
Primary and Secondary Syphilis,2021,Utah,49,205,6.1
Chlamydia,2000,Vermont,50,526,86.3
Chlamydia,2001,Vermont,50,638,104.3
Chlamydia,2002,Vermont,50,954,155.2
Chlamydia,2003,Vermont,50,"1,060",171.9
Chlamydia,2004,Vermont,50,"1,137",183.9
Chlamydia,2005,Vermont,50,957,154.7
Chlamydia,2006,Vermont,50,"1,191",192.1
Chlamydia,2007,Vermont,50,"1,057",170.4
Chlamydia,2008,Vermont,50,"1,190",191.6
Chlamydia,2009,Vermont,50,"1,186",190.8
Chlamydia,2010,Vermont,50,"1,257",200.8
Chlamydia,2011,Vermont,50,"1,483",236.5
Chlamydia,2012,Vermont,50,"1,724",275.4
Chlamydia,2013,Vermont,50,"1,842",294.2
Chlamydia,2014,Vermont,50,"2,237",357.8
Chlamydia,2015,Vermont,50,"1,901",304.1
Chlamydia,2016,Vermont,50,"1,690",271
Chlamydia,2017,Vermont,50,"1,858",297.6
Chlamydia,2018,Vermont,50,"1,712",274.2
Chlamydia,2019,Vermont,50,"1,718",275.3
Chlamydia,2020 (COVID-19 Pandemic),Vermont,50,"1,117",173.9
Chlamydia,2021,Vermont,50,910,141
Congenital Syphilis,2000,Vermont,50,0,0
Congenital Syphilis,2001,Vermont,50,0,0
Congenital Syphilis,2002,Vermont,50,0,0
Congenital Syphilis,2003,Vermont,50,0,0
Congenital Syphilis,2004,Vermont,50,0,0
Congenital Syphilis,2005,Vermont,50,0,0
Congenital Syphilis,2006,Vermont,50,0,0
Congenital Syphilis,2007,Vermont,50,0,0
Congenital Syphilis,2008,Vermont,50,0,0
Congenital Syphilis,2009,Vermont,50,0,0
Congenital Syphilis,2010,Vermont,50,0,0
Congenital Syphilis,2011,Vermont,50,0,0
Congenital Syphilis,2012,Vermont,50,0,0
Congenital Syphilis,2013,Vermont,50,0,0
Congenital Syphilis,2014,Vermont,50,0,0
Congenital Syphilis,2015,Vermont,50,0,0
Congenital Syphilis,2016,Vermont,50,0,0
Congenital Syphilis,2017,Vermont,50,0,0
Congenital Syphilis,2018,Vermont,50,0,0
Congenital Syphilis,2019,Vermont,50,0,0
Congenital Syphilis,2020 (COVID-19 Pandemic),Vermont,50,0,0
Congenital Syphilis,2021,Vermont,50,1,18.6
"Early Non-Primary, Non-Secondary Syphilis",2000,Vermont,50,0,0
"Early Non-Primary, Non-Secondary Syphilis",2001,Vermont,50,1,0.2
"Early Non-Primary, Non-Secondary Syphilis",2002,Vermont,50,0,0
"Early Non-Primary, Non-Secondary Syphilis",2003,Vermont,50,0,0
"Early Non-Primary, Non-Secondary Syphilis",2004,Vermont,50,0,0
"Early Non-Primary, Non-Secondary Syphilis",2005,Vermont,50,0,0
"Early Non-Primary, Non-Secondary Syphilis",2006,Vermont,50,2,0.3
"Early Non-Primary, Non-Secondary Syphilis",2007,Vermont,50,1,0.2
"Early Non-Primary, Non-Secondary Syphilis",2008,Vermont,50,6,1
"Early Non-Primary, Non-Secondary Syphilis",2009,Vermont,50,1,0.2
"Early Non-Primary, Non-Secondary Syphilis",2010,Vermont,50,0,0
"Early Non-Primary, Non-Secondary Syphilis",2011,Vermont,50,1,0.2
"Early Non-Primary, Non-Secondary Syphilis",2012,Vermont,50,6,1
"Early Non-Primary, Non-Secondary Syphilis",2013,Vermont,50,2,0.3
"Early Non-Primary, Non-Secondary Syphilis",2014,Vermont,50,7,1.1
"Early Non-Primary, Non-Secondary Syphilis",2015,Vermont,50,6,1
"Early Non-Primary, Non-Secondary Syphilis",2016,Vermont,50,14,2.2
"Early Non-Primary, Non-Secondary Syphilis",2017,Vermont,50,13,2.1
"Early Non-Primary, Non-Secondary Syphilis",2018,Vermont,50,18,2.9
"Early Non-Primary, Non-Secondary Syphilis",2019,Vermont,50,11,1.8
"Early Non-Primary, Non-Secondary Syphilis",2020 (COVID-19 Pandemic),Vermont,50,11,1.7
"Early Non-Primary, Non-Secondary Syphilis",2021,Vermont,50,4,0.6
Gonorrhea,2000,Vermont,50,65,10.7
Gonorrhea,2001,Vermont,50,76,12.4
Gonorrhea,2002,Vermont,50,98,15.9
Gonorrhea,2003,Vermont,50,97,15.7
Gonorrhea,2004,Vermont,50,86,13.9
Gonorrhea,2005,Vermont,50,60,9.7
Gonorrhea,2006,Vermont,50,72,11.6
Gonorrhea,2007,Vermont,50,64,10.3
Gonorrhea,2008,Vermont,50,37,6
Gonorrhea,2009,Vermont,50,50,8
Gonorrhea,2010,Vermont,50,58,9.3
Gonorrhea,2011,Vermont,50,48,7.7
Gonorrhea,2012,Vermont,50,99,15.8
Gonorrhea,2013,Vermont,50,97,15.5
Gonorrhea,2014,Vermont,50,84,13.4
Gonorrhea,2015,Vermont,50,155,24.8
Gonorrhea,2016,Vermont,50,126,20.2
Gonorrhea,2017,Vermont,50,203,32.5
Gonorrhea,2018,Vermont,50,268,42.9
Gonorrhea,2019,Vermont,50,175,28
Gonorrhea,2020 (COVID-19 Pandemic),Vermont,50,139,21.6
Gonorrhea,2021,Vermont,50,136,21.1
Primary and Secondary Syphilis,2000,Vermont,50,0,0
Primary and Secondary Syphilis,2001,Vermont,50,3,0.5
Primary and Secondary Syphilis,2002,Vermont,50,2,0.3
Primary and Secondary Syphilis,2003,Vermont,50,1,0.2
Primary and Secondary Syphilis,2004,Vermont,50,1,0.2
Primary and Secondary Syphilis,2005,Vermont,50,1,0.2
Primary and Secondary Syphilis,2006,Vermont,50,3,0.5
Primary and Secondary Syphilis,2007,Vermont,50,10,1.6
Primary and Secondary Syphilis,2008,Vermont,50,11,1.8
Primary and Secondary Syphilis,2009,Vermont,50,0,0
Primary and Secondary Syphilis,2010,Vermont,50,4,0.6
Primary and Secondary Syphilis,2011,Vermont,50,9,1.4
Primary and Secondary Syphilis,2012,Vermont,50,6,1
Primary and Secondary Syphilis,2013,Vermont,50,3,0.5
Primary and Secondary Syphilis,2014,Vermont,50,5,0.8
Primary and Secondary Syphilis,2015,Vermont,50,9,1.4
Primary and Secondary Syphilis,2016,Vermont,50,23,3.7
Primary and Secondary Syphilis,2017,Vermont,50,13,2.1
Primary and Secondary Syphilis,2018,Vermont,50,11,1.8
Primary and Secondary Syphilis,2019,Vermont,50,11,1.8
Primary and Secondary Syphilis,2020 (COVID-19 Pandemic),Vermont,50,3,0.5
Primary and Secondary Syphilis,2021,Vermont,50,9,1.4
Chlamydia,2000,Virginia,51,"15,352",216.1
Chlamydia,2001,Virginia,51,"18,337",255
Chlamydia,2002,Virginia,51,"18,518",254.5
Chlamydia,2003,Virginia,51,"19,439",264.4
Chlamydia,2004,Virginia,51,"21,635",290.2
Chlamydia,2005,Virginia,51,"22,668",300.3
Chlamydia,2006,Virginia,51,"24,087",315.5
Chlamydia,2007,Virginia,51,"24,579",319
Chlamydia,2008,Virginia,51,"31,218",401.2
Chlamydia,2009,Virginia,51,"30,903",393
Chlamydia,2010,Virginia,51,"30,797",383.8
Chlamydia,2011,Virginia,51,"36,314",448.3
Chlamydia,2012,Virginia,51,"34,963",427.2
Chlamydia,2013,Virginia,51,"33,316",403.7
Chlamydia,2014,Virginia,51,"36,048",433.7
Chlamydia,2015,Virginia,51,"35,349",422.7
Chlamydia,2016,Virginia,51,"39,666",471.6
Chlamydia,2017,Virginia,51,"42,374",500.7
Chlamydia,2018,Virginia,51,"42,965",505.4
Chlamydia,2019,Virginia,51,"48,169",564.3
Chlamydia,2020 (COVID-19 Pandemic),Virginia,51,"40,965",474.6
Chlamydia,2021,Virginia,51,"40,409",467.6
Congenital Syphilis,2000,Virginia,51,7,7.1
Congenital Syphilis,2001,Virginia,51,3,3
Congenital Syphilis,2002,Virginia,51,1,1
Congenital Syphilis,2003,Virginia,51,1,1
Congenital Syphilis,2004,Virginia,51,6,5.8
Congenital Syphilis,2005,Virginia,51,3,2.9
Congenital Syphilis,2006,Virginia,51,3,2.8
Congenital Syphilis,2007,Virginia,51,1,0.9
Congenital Syphilis,2008,Virginia,51,4,3.7
Congenital Syphilis,2009,Virginia,51,2,1.9
Congenital Syphilis,2010,Virginia,51,1,1
Congenital Syphilis,2011,Virginia,51,0,0
Congenital Syphilis,2012,Virginia,51,1,1
Congenital Syphilis,2013,Virginia,51,3,2.9
Congenital Syphilis,2014,Virginia,51,2,1.9
Congenital Syphilis,2015,Virginia,51,3,2.9
Congenital Syphilis,2016,Virginia,51,8,7.8
Congenital Syphilis,2017,Virginia,51,12,12
Congenital Syphilis,2018,Virginia,51,10,10
Congenital Syphilis,2019,Virginia,51,11,11.3
Congenital Syphilis,2020 (COVID-19 Pandemic),Virginia,51,15,15.8
Congenital Syphilis,2021,Virginia,51,18,18.8
"Early Non-Primary, Non-Secondary Syphilis",2000,Virginia,51,140,2
"Early Non-Primary, Non-Secondary Syphilis",2001,Virginia,51,133,1.8
"Early Non-Primary, Non-Secondary Syphilis",2002,Virginia,51,94,1.3
"Early Non-Primary, Non-Secondary Syphilis",2003,Virginia,51,74,1
"Early Non-Primary, Non-Secondary Syphilis",2004,Virginia,51,108,1.4
"Early Non-Primary, Non-Secondary Syphilis",2005,Virginia,51,148,2
"Early Non-Primary, Non-Secondary Syphilis",2006,Virginia,51,165,2.2
"Early Non-Primary, Non-Secondary Syphilis",2007,Virginia,51,177,2.3
"Early Non-Primary, Non-Secondary Syphilis",2008,Virginia,51,238,3.1
"Early Non-Primary, Non-Secondary Syphilis",2009,Virginia,51,233,3
"Early Non-Primary, Non-Secondary Syphilis",2010,Virginia,51,275,3.4
"Early Non-Primary, Non-Secondary Syphilis",2011,Virginia,51,289,3.6
"Early Non-Primary, Non-Secondary Syphilis",2012,Virginia,51,303,3.7
"Early Non-Primary, Non-Secondary Syphilis",2013,Virginia,51,354,4.3
"Early Non-Primary, Non-Secondary Syphilis",2014,Virginia,51,274,3.3
"Early Non-Primary, Non-Secondary Syphilis",2015,Virginia,51,410,4.9
"Early Non-Primary, Non-Secondary Syphilis",2016,Virginia,51,602,7.2
"Early Non-Primary, Non-Secondary Syphilis",2017,Virginia,51,659,7.8
"Early Non-Primary, Non-Secondary Syphilis",2018,Virginia,51,668,7.9
"Early Non-Primary, Non-Secondary Syphilis",2019,Virginia,51,679,8
"Early Non-Primary, Non-Secondary Syphilis",2020 (COVID-19 Pandemic),Virginia,51,646,7.5
"Early Non-Primary, Non-Secondary Syphilis",2021,Virginia,51,642,7.4
Gonorrhea,2000,Virginia,51,"10,175",143.2
Gonorrhea,2001,Virginia,51,"11,095",154.3
Gonorrhea,2002,Virginia,51,"10,462",143.8
Gonorrhea,2003,Virginia,51,"9,066",123.3
Gonorrhea,2004,Virginia,51,"8,565",114.9
Gonorrhea,2005,Virginia,51,"8,346",110.6
Gonorrhea,2006,Virginia,51,"6,476",84.8
Gonorrhea,2007,Virginia,51,"6,269",81.4
Gonorrhea,2008,Virginia,51,"10,337",132.9
Gonorrhea,2009,Virginia,51,"7,789",99.1
Gonorrhea,2010,Virginia,51,"7,402",92.3
Gonorrhea,2011,Virginia,51,"6,518",80.5
Gonorrhea,2012,Virginia,51,"6,885",84.1
Gonorrhea,2013,Virginia,51,"6,952",84.2
Gonorrhea,2014,Virginia,51,"8,250",99.3
Gonorrhea,2015,Virginia,51,"8,099",96.9
Gonorrhea,2016,Virginia,51,"11,084",131.8
Gonorrhea,2017,Virginia,51,"12,596",148.8
Gonorrhea,2018,Virginia,51,"11,776",138.5
Gonorrhea,2019,Virginia,51,"13,840",162.1
Gonorrhea,2020 (COVID-19 Pandemic),Virginia,51,"15,217",176.3
Gonorrhea,2021,Virginia,51,"14,323",165.7
Primary and Secondary Syphilis,2000,Virginia,51,126,1.8
Primary and Secondary Syphilis,2001,Virginia,51,102,1.4
Primary and Secondary Syphilis,2002,Virginia,51,71,1
Primary and Secondary Syphilis,2003,Virginia,51,82,1.1
Primary and Secondary Syphilis,2004,Virginia,51,116,1.6
Primary and Secondary Syphilis,2005,Virginia,51,143,1.9
Primary and Secondary Syphilis,2006,Virginia,51,190,2.5
Primary and Secondary Syphilis,2007,Virginia,51,230,3
Primary and Secondary Syphilis,2008,Virginia,51,266,3.4
Primary and Secondary Syphilis,2009,Virginia,51,299,3.8
Primary and Secondary Syphilis,2010,Virginia,51,279,3.5
Primary and Secondary Syphilis,2011,Virginia,51,213,2.6
Primary and Secondary Syphilis,2012,Virginia,51,285,3.5
Primary and Secondary Syphilis,2013,Virginia,51,315,3.8
Primary and Secondary Syphilis,2014,Virginia,51,289,3.5
Primary and Secondary Syphilis,2015,Virginia,51,334,4
Primary and Secondary Syphilis,2016,Virginia,51,459,5.5
Primary and Secondary Syphilis,2017,Virginia,51,536,6.3
Primary and Secondary Syphilis,2018,Virginia,51,702,8.3
Primary and Secondary Syphilis,2019,Virginia,51,659,7.7
Primary and Secondary Syphilis,2020 (COVID-19 Pandemic),Virginia,51,701,8.1
Primary and Secondary Syphilis,2021,Virginia,51,745,8.6
Chlamydia,2000,Washington,53,"13,066",221
Chlamydia,2001,Washington,53,"13,631",227.6
Chlamydia,2002,Washington,53,"14,934",246.6
Chlamydia,2003,Washington,53,"16,797",275
Chlamydia,2004,Washington,53,"17,635",285.3
Chlamydia,2005,Washington,53,"18,616",297.4
Chlamydia,2006,Washington,53,"17,819",279.7
Chlamydia,2007,Washington,53,"18,784",290.6
Chlamydia,2008,Washington,53,"21,402",325.9
Chlamydia,2009,Washington,53,"21,387",320.6
Chlamydia,2010,Washington,53,"21,348",316.6
Chlamydia,2011,Washington,53,"23,280",341
Chlamydia,2012,Washington,53,"24,596",356.6
Chlamydia,2013,Washington,53,"24,950",358.3
Chlamydia,2014,Washington,53,"26,577",376.7
Chlamydia,2015,Washington,53,"28,699",400.6
Chlamydia,2016,Washington,53,"31,254",428.4
Chlamydia,2017,Washington,53,"32,231",434.2
Chlamydia,2018,Washington,53,"34,449",457.9
Chlamydia,2019,Washington,53,"37,795",496.3
Chlamydia,2020 (COVID-19 Pandemic),Washington,53,"31,181",404
Chlamydia,2021,Washington,53,"29,632",382.9
Congenital Syphilis,2000,Washington,53,0,0
Congenital Syphilis,2001,Washington,53,0,0
Congenital Syphilis,2002,Washington,53,2,2.5
Congenital Syphilis,2003,Washington,53,0,0
Congenital Syphilis,2004,Washington,53,0,0
Congenital Syphilis,2005,Washington,53,0,0
Congenital Syphilis,2006,Washington,53,0,0
Congenital Syphilis,2007,Washington,53,2,2.2
Congenital Syphilis,2008,Washington,53,0,0
Congenital Syphilis,2009,Washington,53,1,1.1
Congenital Syphilis,2010,Washington,53,1,1.2
Congenital Syphilis,2011,Washington,53,2,2.3
Congenital Syphilis,2012,Washington,53,0,0
Congenital Syphilis,2013,Washington,53,0,0
Congenital Syphilis,2014,Washington,53,2,2.3
Congenital Syphilis,2015,Washington,53,5,5.6
Congenital Syphilis,2016,Washington,53,3,3.3
Congenital Syphilis,2017,Washington,53,6,6.9
Congenital Syphilis,2018,Washington,53,6,7
Congenital Syphilis,2019,Washington,53,17,20
Congenital Syphilis,2020 (COVID-19 Pandemic),Washington,53,10,12
Congenital Syphilis,2021,Washington,53,53,63.2
"Early Non-Primary, Non-Secondary Syphilis",2000,Washington,53,20,0.3
"Early Non-Primary, Non-Secondary Syphilis",2001,Washington,53,19,0.3
"Early Non-Primary, Non-Secondary Syphilis",2002,Washington,53,23,0.4
"Early Non-Primary, Non-Secondary Syphilis",2003,Washington,53,36,0.6
"Early Non-Primary, Non-Secondary Syphilis",2004,Washington,53,51,0.8
"Early Non-Primary, Non-Secondary Syphilis",2005,Washington,53,63,1
"Early Non-Primary, Non-Secondary Syphilis",2006,Washington,53,81,1.3
"Early Non-Primary, Non-Secondary Syphilis",2007,Washington,53,76,1.2
"Early Non-Primary, Non-Secondary Syphilis",2008,Washington,53,98,1.5
"Early Non-Primary, Non-Secondary Syphilis",2009,Washington,53,64,1
"Early Non-Primary, Non-Secondary Syphilis",2010,Washington,53,109,1.6
"Early Non-Primary, Non-Secondary Syphilis",2011,Washington,53,146,2.1
"Early Non-Primary, Non-Secondary Syphilis",2012,Washington,53,181,2.6
"Early Non-Primary, Non-Secondary Syphilis",2013,Washington,53,204,2.9
"Early Non-Primary, Non-Secondary Syphilis",2014,Washington,53,198,2.8
"Early Non-Primary, Non-Secondary Syphilis",2015,Washington,53,293,4.1
"Early Non-Primary, Non-Secondary Syphilis",2016,Washington,53,446,6.1
"Early Non-Primary, Non-Secondary Syphilis",2017,Washington,53,588,7.9
"Early Non-Primary, Non-Secondary Syphilis",2018,Washington,53,599,8
"Early Non-Primary, Non-Secondary Syphilis",2019,Washington,53,721,9.5
"Early Non-Primary, Non-Secondary Syphilis",2020 (COVID-19 Pandemic),Washington,53,617,8
"Early Non-Primary, Non-Secondary Syphilis",2021,Washington,53,866,11.2
Gonorrhea,2000,Washington,53,"2,418",40.9
Gonorrhea,2001,Washington,53,"2,991",49.9
Gonorrhea,2002,Washington,53,"2,925",48.3
Gonorrhea,2003,Washington,53,"2,753",45.1
Gonorrhea,2004,Washington,53,"2,810",45.5
Gonorrhea,2005,Washington,53,"3,739",59.7
Gonorrhea,2006,Washington,53,"4,231",66.4
Gonorrhea,2007,Washington,53,"3,653",56.5
Gonorrhea,2008,Washington,53,"3,127",47.6
Gonorrhea,2009,Washington,53,"2,285",34.2
Gonorrhea,2010,Washington,53,"2,864",42.5
Gonorrhea,2011,Washington,53,"2,737",40.1
Gonorrhea,2012,Washington,53,"3,238",46.9
Gonorrhea,2013,Washington,53,"4,369",62.7
Gonorrhea,2014,Washington,53,"6,221",88.2
Gonorrhea,2015,Washington,53,"7,171",100.1
Gonorrhea,2016,Washington,53,"8,174",112.1
Gonorrhea,2017,Washington,53,"9,915",133.6
Gonorrhea,2018,Washington,53,"11,207",149
Gonorrhea,2019,Washington,53,"11,736",154.1
Gonorrhea,2020 (COVID-19 Pandemic),Washington,53,"11,667",151.2
Gonorrhea,2021,Washington,53,"11,231",145.1
Primary and Secondary Syphilis,2000,Washington,53,66,1.1
Primary and Secondary Syphilis,2001,Washington,53,57,1
Primary and Secondary Syphilis,2002,Washington,53,70,1.2
Primary and Secondary Syphilis,2003,Washington,53,82,1.3
Primary and Secondary Syphilis,2004,Washington,53,150,2.4
Primary and Secondary Syphilis,2005,Washington,53,152,2.4
Primary and Secondary Syphilis,2006,Washington,53,182,2.9
Primary and Secondary Syphilis,2007,Washington,53,154,2.4
Primary and Secondary Syphilis,2008,Washington,53,181,2.8
Primary and Secondary Syphilis,2009,Washington,53,139,2.1
Primary and Secondary Syphilis,2010,Washington,53,266,3.9
Primary and Secondary Syphilis,2011,Washington,53,328,4.8
Primary and Secondary Syphilis,2012,Washington,53,302,4.4
Primary and Secondary Syphilis,2013,Washington,53,284,4.1
Primary and Secondary Syphilis,2014,Washington,53,344,4.9
Primary and Secondary Syphilis,2015,Washington,53,445,6.2
Primary and Secondary Syphilis,2016,Washington,53,565,7.7
Primary and Secondary Syphilis,2017,Washington,53,677,9.1
Primary and Secondary Syphilis,2018,Washington,53,802,10.7
Primary and Secondary Syphilis,2019,Washington,53,816,10.7
Primary and Secondary Syphilis,2020 (COVID-19 Pandemic),Washington,53,836,10.8
Primary and Secondary Syphilis,2021,Washington,53,"1,506",19.5
Chlamydia,2000,West Virginia,54,"2,143",118.6
Chlamydia,2001,West Virginia,54,"2,361",131.3
Chlamydia,2002,West Virginia,54,"2,464",136.9
Chlamydia,2003,West Virginia,54,"2,585",143.4
Chlamydia,2004,West Virginia,54,"2,758",152.9
Chlamydia,2005,West Virginia,54,"2,944",163.2
Chlamydia,2006,West Virginia,54,"2,910",160.9
Chlamydia,2007,West Virginia,54,"3,168",174.8
Chlamydia,2008,West Virginia,54,"3,316",182.6
Chlamydia,2009,West Virginia,54,"3,604",197.9
Chlamydia,2010,West Virginia,54,"3,876",209
Chlamydia,2011,West Virginia,54,"4,295",231.4
Chlamydia,2012,West Virginia,54,"4,790",258
Chlamydia,2013,West Virginia,54,"5,139",277.2
Chlamydia,2014,West Virginia,54,"4,719",255.2
Chlamydia,2015,West Virginia,54,"4,958",269.2
Chlamydia,2016,West Virginia,54,"4,821",263.3
Chlamydia,2017,West Virginia,54,"4,140",227.8
Chlamydia,2018,West Virginia,54,"3,599",199.5
Chlamydia,2019,West Virginia,54,"5,609",313
Chlamydia,2020 (COVID-19 Pandemic),West Virginia,54,"5,431",303.4
Chlamydia,2021,West Virginia,54,"5,226",293.1
Congenital Syphilis,2000,West Virginia,54,0,0
Congenital Syphilis,2001,West Virginia,54,0,0
Congenital Syphilis,2002,West Virginia,54,0,0
Congenital Syphilis,2003,West Virginia,54,0,0
Congenital Syphilis,2004,West Virginia,54,0,0
Congenital Syphilis,2005,West Virginia,54,0,0
Congenital Syphilis,2006,West Virginia,54,0,0
Congenital Syphilis,2007,West Virginia,54,1,4.5
Congenital Syphilis,2008,West Virginia,54,1,4.7
Congenital Syphilis,2009,West Virginia,54,0,0
Congenital Syphilis,2010,West Virginia,54,0,0
Congenital Syphilis,2011,West Virginia,54,0,0
Congenital Syphilis,2012,West Virginia,54,0,0
Congenital Syphilis,2013,West Virginia,54,0,0
Congenital Syphilis,2014,West Virginia,54,0,0
Congenital Syphilis,2015,West Virginia,54,0,0
Congenital Syphilis,2016,West Virginia,54,2,10.5
Congenital Syphilis,2017,West Virginia,54,3,16.1
Congenital Syphilis,2018,West Virginia,54,1,5.5
Congenital Syphilis,2019,West Virginia,54,6,33.1
Congenital Syphilis,2020 (COVID-19 Pandemic),West Virginia,54,9,52
Congenital Syphilis,2021,West Virginia,54,15,87.2
"Early Non-Primary, Non-Secondary Syphilis",2000,West Virginia,54,3,0.2
